vid_name	question	answer	vid_id	key
ZJL1189	is the person sitting or standing in the video	standing	FRAMEQA118912	1189
ZJL1189	is the person sitting or standing in the video	standing	FRAMEQA118913	1189
ZJL1189	is the person sitting or standing in the video	standing	FRAMEQA118914	1189
ZJL3479	what is on the face of the person in the video	eyeglasses	FRAMEQA347900	3479
ZJL3479	what is on the face of the person in the video	eyeglasses	FRAMEQA347901	3479
ZJL3479	what is on the face of the person in the video	eyeglasses	FRAMEQA347902	3479
ZJL3479	what is the color of the wall in the video	white	FRAMEQA347903	3479
ZJL3479	what is the color of the wall in the video	white	FRAMEQA347904	3479
ZJL3479	what is the color of the wall in the video	white	FRAMEQA347905	3479
ZJL3479	what is the person doing in the video	laughing	FRAMEQA347906	3479
ZJL3479	what is the person doing in the video	laughing	FRAMEQA347907	3479
ZJL3479	what is the person doing in the video	laughing	FRAMEQA347908	3479
ZJL3479	where is the person in the video	in living room	FRAMEQA347909	3479
ZJL3479	where is the person in the video	in living room	FRAMEQA347910	3479
ZJL3479	where is the person in the video	in living room	FRAMEQA347911	3479
ZJL3479	is the person in the video standing or sitting	standing	FRAMEQA347912	3479
ZJL3479	is the person in the video standing or sitting	standing	FRAMEQA347913	3479
ZJL3479	is the person in the video standing or sitting	standing	FRAMEQA347914	3479
ZJL1737	what is in the person is hand in the video	guitar	FRAMEQA173700	1737
ZJL1737	what is in the person is hand in the video	guitar	FRAMEQA173701	1737
ZJL1737	what is in the person is hand in the video	guita	FRAMEQA173702	1737
ZJL1737	what is the color of the clothes in the video	purple	FRAMEQA173703	1737
ZJL1737	what is the color of the clothes in the video	light purple	FRAMEQA173704	1737
ZJL1737	what is the color of the clothes in the video	violet	FRAMEQA173705	1737
ZJL1737	what is the person in the video doing	singing	FRAMEQA173706	1737
ZJL1737	what is the person in the video doing	playing guitar	FRAMEQA173707	1737
ZJL1737	what is the person in the video doing	playing guitar	FRAMEQA173708	1737
ZJL1737	where is the person in the video	on balcony	FRAMEQA173709	1737
ZJL1737	where is the person in the video	outdoors	FRAMEQA173710	1737
ZJL1737	where is the person in the video	outdoors	FRAMEQA173711	1737
ZJL1737	is the person in the video standing or sitting	standing	FRAMEQA173712	1737
ZJL1737	is the person in the video standing or sitting	standing	FRAMEQA173713	1737
ZJL1737	is the person in the video standing or sitting	standing	FRAMEQA173714	1737
ZJL3697	what is on the sink	cup	FRAMEQA369700	3697
ZJL3697	what is on the sink	cup	FRAMEQA369701	3697
ZJL3697	what is on the sink	cup	FRAMEQA369702	3697
ZJL3697	what color does the person wear in the video	white	FRAMEQA369703	3697
ZJL3697	what color does the person wear in the video	beige	FRAMEQA369704	3697
ZJL3697	what color does the person wear in the video	grey white	FRAMEQA369705	3697
ZJL3697	what is the person in the video doing	putting clothes	FRAMEQA369706	3697
ZJL3697	what is the person in the video doing	opening closet	FRAMEQA369707	3697
ZJL3697	what is the person in the video doing	taking facial mask	FRAMEQA369708	3697
ZJL3697	where is the person in the video	bathroom	FRAMEQA369709	3697
ZJL3697	where is the person in the video	bathroom	FRAMEQA369710	3697
ZJL3697	where is the person in the video	bathroom	FRAMEQA369711	3697
ZJL3697	is the person in the video sitting ot standing	sitting	FRAMEQA369712	3697
ZJL3697	is the person in the video sitting ot standing	sitting	FRAMEQA369713	3697
ZJL3697	is the person in the video sitting ot standing	sitting	FRAMEQA369714	3697
ZJL4118	what is on the table in the video	plate	FRAMEQA411800	4118
ZJL4118	what is on the table in the video	plant	FRAMEQA411801	4118
ZJL4118	what is on the table in the video	water cup	FRAMEQA411802	4118
ZJL4118	what is the color of the table in the video	brown	FRAMEQA411803	4118
ZJL4118	what is the color of the table in the video	dark brown	FRAMEQA411804	4118
ZJL4118	what is the color of the table in the video	brown	FRAMEQA411805	4118
ZJL4118	what is the person in the video doing	wiping table	FRAMEQA411806	4118
ZJL4118	what is the person in the video doing	wiping dust	FRAMEQA411807	4118
ZJL4118	what is the person in the video doing	cleaning desktop	FRAMEQA411808	4118
ZJL4118	where is the person in the video	indoor	FRAMEQA411809	4118
ZJL4118	where is the person in the video	residence	FRAMEQA411810	4118
ZJL4118	where is the person in the video	living room	FRAMEQA411811	4118
ZJL4118	is the person in the video sitting or standing	standing	FRAMEQA411812	4118
ZJL4118	is the person in the video sitting or standing	standing	FRAMEQA411813	4118
ZJL4118	is the person in the video sitting or standing	standing	FRAMEQA411814	4118
ZJL3614	where is the person in video	living room	FRAMEQA361400	3614
ZJL3614	where is the person in video	living room	FRAMEQA361401	3614
ZJL3614	where is the person in video	living room	FRAMEQA361402	3614
ZJL3614	what is the color of the person's clothes in video	red	FRAMEQA361403	3614
ZJL3614	what is the color of the person's clothes in video	dark red	FRAMEQA361404	3614
ZJL3614	what is the color of the person's clothes in video	dull-red	FRAMEQA361405	3614
ZJL3614	what is the person doing in video	taking off shoes	FRAMEQA361406	3614
ZJL3614	what is the person doing in video	taking off shoes	FRAMEQA361407	3614
ZJL3614	what is the person doing in video	taking off shoes	FRAMEQA361408	3614
ZJL3614	what color is the blanket in video	grey	FRAMEQA361409	3614
ZJL3614	what color is the blanket in video	grey black	FRAMEQA361410	3614
ZJL3614	what color is the blanket in video	dark grey	FRAMEQA361411	3614
ZJL3614	what does the person in video sleep on	on sofa	FRAMEQA361412	3614
ZJL3614	what does the person in video sleep on	on sofa	FRAMEQA361413	3614
ZJL3614	what does the person in video sleep on	on sofa	FRAMEQA361414	3614
ZJL1892	what is the wall full of in the video	clothes	FRAMEQA189200	1892
ZJL1892	what is the wall full of in the video	clothes	FRAMEQA189201	1892
ZJL1892	what is the wall full of in the video	clothes	FRAMEQA189202	1892
ZJL1892	what is the color of the pants of the person in the video	pure black	FRAMEQA189203	1892
ZJL1892	what is the color of the pants of the person in the video	dark black	FRAMEQA189204	1892
ZJL1892	what is the color of the pants of the person in the video	black	FRAMEQA189205	1892
ZJL1892	what is the person in the video doing	sitting down	FRAMEQA189206	1892
ZJL1892	what is the person in the video doing	taking computer	FRAMEQA189207	1892
ZJL1892	what is the person in the video doing	drinking water	FRAMEQA189208	1892
ZJL1892	where does the person in the video throw clothes to	bedhead	FRAMEQA189209	1892
ZJL1892	where does the person in the video throw clothes to	bedhead	FRAMEQA189210	1892
ZJL1892	where does the person in the video throw clothes to	bedhead	FRAMEQA189211	1892
ZJL1892	is the person in the video standing or sitting	standing	FRAMEQA189212	1892
ZJL1892	is the person in the video standing or sitting	sitting	FRAMEQA189213	1892
ZJL1892	is the person in the video standing or sitting	sitting	FRAMEQA189214	1892
ZJL4229	what is on the cooktop	pot	FRAMEQA422900	4229
ZJL4229	what is on the cooktop	rice cooker	FRAMEQA422901	4229
ZJL4229	what is on the cooktop	detergent	FRAMEQA422902	4229
ZJL4229	what is the color of the refrigerator	white	FRAMEQA422903	4229
ZJL4229	what is the color of the refrigerator	white	FRAMEQA422904	4229
ZJL4229	what is the color of the refrigerator	white	FRAMEQA422905	4229
ZJL4229	what is the person in the video doing	cooking rice	FRAMEQA422906	4229
ZJL4229	what is the person in the video doing	cooking rice	FRAMEQA422907	4229
ZJL4229	what is the person in the video doing	cooking rice	FRAMEQA422908	4229
ZJL4229	where is the rice cooker	on cooktop	FRAMEQA422909	4229
ZJL4229	where is the rice cooker	on cooktop	FRAMEQA422910	4229
ZJL4229	where is the rice cooker	on cooktop	FRAMEQA422911	4229
ZJL4229	is the person in the video sitting or standing	standing	FRAMEQA422912	4229
ZJL4229	is the person in the video sitting or standing	standing	FRAMEQA422913	4229
ZJL4229	is the person in the video sitting or standing	standing	FRAMEQA422914	4229
ZJL3626	what did the person in video do after putting the pillow	closing door	FRAMEQA362600	3626
ZJL3626	what did the person in video do after putting the pillow	closing door	FRAMEQA362601	3626
ZJL3626	what did the person in video do after putting the pillow	closing door	FRAMEQA362602	3626
ZJL3626	what is the color of the person's clothes in video	grey	FRAMEQA362603	3626
ZJL3626	what is the color of the person's clothes in video	dark grey	FRAMEQA362604	3626
ZJL3626	what is the color of the person's clothes in video	black grey	FRAMEQA362605	3626
ZJL3626	is the person sitting or standing in the video	standing	FRAMEQA362606	3626
ZJL3626	is the person sitting or standing in the video	standing	FRAMEQA362607	3626
ZJL3626	is the person sitting or standing in the video	standing	FRAMEQA362608	3626
ZJL3626	what is on the table in video	computer	FRAMEQA362609	3626
ZJL3626	what is on the table in video	mouse	FRAMEQA362610	3626
ZJL3626	what is on the table in video	earphone	FRAMEQA362611	3626
ZJL3626	what did the person in video take	pillow	FRAMEQA362612	3626
ZJL3626	what did the person in video take	pillow	FRAMEQA362613	3626
ZJL3626	what did the person in video take	pillow	FRAMEQA362614	3626
ZJL3445	what is on the face of the man in the video	mustache	FRAMEQA344500	3445
ZJL3445	what is on the face of the man in the video	mustache	FRAMEQA344501	3445
ZJL3445	what is on the face of the man in the video	mustache	FRAMEQA344502	3445
ZJL3445	what color hair is the person in the video	black	FRAMEQA344503	3445
ZJL3445	what color hair is the person in the video	black	FRAMEQA344504	3445
ZJL3445	what color hair is the person in the video	black	FRAMEQA344505	3445
ZJL3445	what is the person doing in the video	drinking water	FRAMEQA344506	3445
ZJL3445	what is the person doing in the video	drinking water	FRAMEQA344507	3445
ZJL3445	what is the person doing in the video	drinking water	FRAMEQA344508	3445
ZJL3445	where is the person in the video	in bedroom	FRAMEQA344509	3445
ZJL3445	where is the person in the video	in bedroom	FRAMEQA344510	3445
ZJL3445	where is the person in the video	in bedroom	FRAMEQA344511	3445
ZJL3445	is the person in the video standing or sitting	standing	FRAMEQA344512	3445
ZJL3445	is the person in the video standing or sitting	standing	FRAMEQA344513	3445
ZJL3445	is the person in the video standing or sitting	standing	FRAMEQA344514	3445
ZJL3394	what is in front of the room wall	sofa	FRAMEQA339400	3394
ZJL3394	what is in front of the room wall	cage	FRAMEQA339401	3394
ZJL3394	what is in front of the room wall	box	FRAMEQA339402	3394
ZJL3394	what is the color of women's clothes in video	blue	FRAMEQA339403	3394
ZJL3394	what is the color of women's clothes in video	dark blue	FRAMEQA339404	3394
ZJL3394	what is the color of women's clothes in video	black blue	FRAMEQA339405	3394
ZJL3394	what is the woman doing in the video	walking	FRAMEQA339406	3394
ZJL3394	what is the woman doing in the video	hugging dog	FRAMEQA339407	3394
ZJL3394	what is the woman doing in the video	exercising	FRAMEQA339408	3394
ZJL3394	where is the woman in the video	indoor	FRAMEQA339409	3394
ZJL3394	where is the woman in the video	residence	FRAMEQA339410	3394
ZJL3394	where is the woman in the video	living room	FRAMEQA339411	3394
ZJL3394	is the man sitting or standing in the video	standing	FRAMEQA339412	3394
ZJL3394	is the man sitting or standing in the video	standing	FRAMEQA339413	3394
ZJL3394	is the man sitting or standing in the video	standing	FRAMEQA339414	3394
ZJL3542	what is on the table	book	FRAMEQA354200	3542
ZJL3542	what is on the table	phone	FRAMEQA354201	3542
ZJL3542	what is on the table	box	FRAMEQA354202	3542
ZJL3542	what is the hair color of people in video	grey	FRAMEQA354203	3542
ZJL3542	what is the hair color of people in video	silver grey	FRAMEQA354204	3542
ZJL3542	what is the hair color of people in video	off white	FRAMEQA354205	3542
ZJL3542	what is the person doing in video	reading books	FRAMEQA354206	3542
ZJL3542	what is the person doing in video	watching phone	FRAMEQA354207	3542
ZJL3542	what is the person doing in video	putting on coat	FRAMEQA354208	3542
ZJL3542	where is the person in video	indoor	FRAMEQA354209	3542
ZJL3542	where is the person in video	living room	FRAMEQA354210	3542
ZJL3542	where is the person in video	residence	FRAMEQA354211	3542
ZJL3542	is the person in video sitting or standing at the beginning	standing	FRAMEQA354212	3542
ZJL3542	is the person in video sitting or standing at the beginning	standing	FRAMEQA354213	3542
ZJL3542	is the person in video sitting or standing at the beginning	standing	FRAMEQA354214	3542
ZJL786	what is in the video	chrysanthemum	FRAMEQA78600	786
ZJL786	what is in the video	willow	FRAMEQA78601	786
ZJL786	what is in the video	grass	FRAMEQA78602	786
ZJL786	what color clothes is the man wearing black shorts wearing in the video	white	FRAMEQA78603	786
ZJL786	what color clothes is the man wearing black shorts wearing in the video	white	FRAMEQA78604	786
ZJL786	what color clothes is the man wearing black shorts wearing in the video	white	FRAMEQA78605	786
ZJL786	what is the man wearing black shorts doing in the video	walking	FRAMEQA78606	786
ZJL786	what is the man wearing black shorts doing in the video	walking	FRAMEQA78607	786
ZJL786	what is the man wearing black shorts doing in the video	walking	FRAMEQA78608	786
ZJL786	where is the man wearing black shorts in the video	on grass	FRAMEQA78609	786
ZJL786	where is the man wearing black shorts in the video	on grass	FRAMEQA78610	786
ZJL786	where is the man wearing black shorts in the video	on grass	FRAMEQA78611	786
ZJL786	is the man wearing black shorts standing or sitting in the video	standing	FRAMEQA78612	786
ZJL786	is the man wearing black shorts standing or sitting in the video	standing	FRAMEQA78613	786
ZJL786	is the man wearing black shorts standing or sitting in the video	standing	FRAMEQA78614	786
ZJL1501	what can you see in the video	man	FRAMEQA150100	1501
ZJL1501	what can you see in the video	stage	FRAMEQA150101	1501
ZJL1501	what can you see in the video	book	FRAMEQA150102	1501
ZJL1501	what color clothes does the man wear in the video	black	FRAMEQA150103	1501
ZJL1501	what color clothes does the man wear in the video	black	FRAMEQA150104	1501
ZJL1501	what color clothes does the man wear in the video	black	FRAMEQA150105	1501
ZJL1501	what is the man doing in the video	talking	FRAMEQA150106	1501
ZJL1501	what is the man doing in the video	talking	FRAMEQA150107	1501
ZJL1501	what is the man doing in the video	talking	FRAMEQA150108	1501
ZJL1501	where is the man in the video	on stage	FRAMEQA150109	1501
ZJL1501	where is the man in the video	on stage	FRAMEQA150110	1501
ZJL1501	where is the man in the video	on stage	FRAMEQA150111	1501
ZJL1501	is the man in the video sitting or standing	standing	FRAMEQA150112	1501
ZJL1501	is the man in the video sitting or standing	standing	FRAMEQA150113	1501
ZJL1501	is the man in the video sitting or standing	standing	FRAMEQA150114	1501
ZJL1833	where is the person in the video	room	FRAMEQA183300	1833
ZJL1833	where is the person in the video	bedroom	FRAMEQA183301	1833
ZJL1833	where is the person in the video	room	FRAMEQA183302	1833
ZJL1833	what color of the pants does the person with long hair wear in the video	black	FRAMEQA183303	1833
ZJL1833	what color of the pants does the person with long hair wear in the video	black	FRAMEQA183304	1833
ZJL1833	what color of the pants does the person with long hair wear in the video	black	FRAMEQA183305	1833
ZJL1833	what does the person with long hair in the video have in the hand	cellphone	FRAMEQA183306	1833
ZJL1833	what does the person with long hair in the video have in the hand	cellphone	FRAMEQA183307	1833
ZJL1833	what does the person with long hair in the video have in the hand	cellphone	FRAMEQA183308	1833
ZJL1833	where is the person with long hair	on bed	FRAMEQA183309	1833
ZJL1833	where is the person with long hair	on bed	FRAMEQA183310	1833
ZJL1833	where is the person with long hair	on bed	FRAMEQA183311	1833
ZJL1833	is the person with long hair sitting or standing in the video	sitting	FRAMEQA183312	1833
ZJL1833	is the person with long hair sitting or standing in the video	sitting	FRAMEQA183313	1833
ZJL1833	is the person with long hair sitting or standing in the video	sitting	FRAMEQA183314	1833
ZJL1842	where did the person in the video going to	kitchen	FRAMEQA184200	1842
ZJL1842	where did the person in the video going to	kitchen	FRAMEQA184201	1842
ZJL1842	where did the person in the video going to	kitchen	FRAMEQA184202	1842
ZJL1842	what color is the refrigerator in the video	white	FRAMEQA184203	1842
ZJL1842	what color is the refrigerator in the video	ivory	FRAMEQA184204	1842
ZJL1842	what color is the refrigerator in the video	snow white	FRAMEQA184205	1842
ZJL1842	what is the person in the video doing	drinking water	FRAMEQA184206	1842
ZJL1842	what is the person in the video doing	opening refrigerator	FRAMEQA184207	1842
ZJL1842	what is the person in the video doing	leaving kitchen	FRAMEQA184208	1842
ZJL1842	what is being put on the cabinet	bag	FRAMEQA184209	1842
ZJL1842	what is being put on the cabinet	backpack	FRAMEQA184210	1842
ZJL1842	what is being put on the cabinet	school bag	FRAMEQA184211	1842
ZJL1842	is the person sitting or standing in the video	standing	FRAMEQA184212	1842
ZJL1842	is the person sitting or standing in the video	standing	FRAMEQA184213	1842
ZJL1842	is the person sitting or standing in the video	standing	FRAMEQA184214	1842
ZJL1218	what does the man hold in hands in the video	guitar	FRAMEQA121800	1218
ZJL1218	what does the man hold in hands in the video	guitar	FRAMEQA121801	1218
ZJL1218	what does the man hold in hands in the video	guitar	FRAMEQA121802	1218
ZJL1218	what color of the doll clothes does the man wear in the video	red	FRAMEQA121803	1218
ZJL1218	what color of the doll clothes does the man wear in the video	red	FRAMEQA121804	1218
ZJL1218	what color of the doll clothes does the man wear in the video	red	FRAMEQA121805	1218
ZJL1218	what is the man doing in the video	performing	FRAMEQA121806	1218
ZJL1218	what is the man doing in the video	performing	FRAMEQA121807	1218
ZJL1218	what is the man doing in the video	performing	FRAMEQA121808	1218
ZJL1218	where is the man in the video	on stage	FRAMEQA121809	1218
ZJL1218	where is the man in the video	on stage	FRAMEQA121810	1218
ZJL1218	where is the man in the video	on stage	FRAMEQA121811	1218
ZJL1218	is the man standing or sitting in the video	standing	FRAMEQA121812	1218
ZJL1218	is the man standing or sitting in the video	standing	FRAMEQA121813	1218
ZJL1218	is the man standing or sitting in the video	standing	FRAMEQA121814	1218
ZJL1544	what is on the desk	microphone	FRAMEQA154400	1544
ZJL1544	what is on the desk	microphone	FRAMEQA154401	1544
ZJL1544	what is on the desk	microphone	FRAMEQA154402	1544
ZJL1544	what color is the person's clothes in the video	white	FRAMEQA154403	1544
ZJL1544	what color is the person's clothes in the video	white	FRAMEQA154404	1544
ZJL1544	what color is the person's clothes in the video	white	FRAMEQA154405	1544
ZJL1544	what is the person in the video doing	celebrating	FRAMEQA154406	1544
ZJL1544	what is the person in the video doing	celebrating	FRAMEQA154407	1544
ZJL1544	what is the person in the video doing	celebrating	FRAMEQA154408	1544
ZJL1544	where is the girl	celebration ceremony	FRAMEQA154409	1544
ZJL1544	where is the girl	celebration ceremony	FRAMEQA154410	1544
ZJL1544	where is the girl	celebration ceremony	FRAMEQA154411	1544
ZJL1544	is the person in white in the video standing or sitting	standing	FRAMEQA154412	1544
ZJL1544	is the person in white in the video standing or sitting	standing	FRAMEQA154413	1544
ZJL1544	is the person in white in the video standing or sitting	standing	FRAMEQA154414	1544
ZJL2314	what is on the ground in the video	pumpkin	FRAMEQA231400	2314
ZJL2314	what is on the ground in the video	pumpkin	FRAMEQA231401	2314
ZJL2314	what is on the ground in the video	pumpkin	FRAMEQA231402	2314
ZJL2314	what color clothes does the boy wear in the video	red	FRAMEQA231403	2314
ZJL2314	what color clothes does the boy wear in the video	rose red	FRAMEQA231404	2314
ZJL2314	what color clothes does the boy wear in the video	light red	FRAMEQA231405	2314
ZJL2314	what is the boy in the video doing	opening window	FRAMEQA231406	2314
ZJL2314	what is the boy in the video doing	closing window	FRAMEQA231407	2314
ZJL2314	what is the boy in the video doing	sneezing	FRAMEQA231408	2314
ZJL2314	where is the clothes in the video	on rope	FRAMEQA231409	2314
ZJL2314	where is the clothes in the video	on rope	FRAMEQA231410	2314
ZJL2314	where is the clothes in the video	on rope	FRAMEQA231411	2314
ZJL2314	is the boy in the video sitting or standing at the beginning	standing	FRAMEQA231412	2314
ZJL2314	is the boy in the video sitting or standing at the beginning	standing	FRAMEQA231413	2314
ZJL2314	is the boy in the video sitting or standing at the beginning	standing	FRAMEQA231414	2314
ZJL725	what is in the video	plate	FRAMEQA72500	725
ZJL725	what is in the video	bowl	FRAMEQA72501	725
ZJL725	what is in the video	rice	FRAMEQA72502	725
ZJL725	what color clothes is the woman wearing in the video	white	FRAMEQA72503	725
ZJL725	what color clothes is the woman wearing in the video	white	FRAMEQA72504	725
ZJL725	what color clothes is the woman wearing in the video	white	FRAMEQA72505	725
ZJL725	what is the woman doing in the video	plating	FRAMEQA72506	725
ZJL725	what is the woman doing in the video	plating	FRAMEQA72507	725
ZJL725	what is the woman doing in the video	plating	FRAMEQA72508	725
ZJL725	where is the rice	in bowl	FRAMEQA72509	725
ZJL725	where is the rice	in bowl	FRAMEQA72510	725
ZJL725	where is the rice	in bowl	FRAMEQA72511	725
ZJL725	is the woman standing or sitting in the video	standing	FRAMEQA72512	725
ZJL725	is the woman standing or sitting in the video	standing	FRAMEQA72513	725
ZJL725	is the woman standing or sitting in the video	standing	FRAMEQA72514	725
ZJL303	where does the man in the video put what he has on his hand	on shelf	FRAMEQA30300	303
ZJL303	where does the man in the video put what he has on his hand	on shelf	FRAMEQA30301	303
ZJL303	where does the man in the video put what he has on his hand	on shelf	FRAMEQA30302	303
ZJL303	what is the color of the jacket the man wears in the video	white	FRAMEQA30303	303
ZJL303	what is the color of the jacket the man wears in the video	milky white	FRAMEQA30304	303
ZJL303	what is the color of the jacket the man wears in the video	creamy white	FRAMEQA30305	303
ZJL303	what is the person in the video doing	closing closet	FRAMEQA30306	303
ZJL303	what is the person in the video doing	taking jacket	FRAMEQA30307	303
ZJL303	what is the person in the video doing	closing door	FRAMEQA30308	303
ZJL303	what does the man have on his hand when he comes out	mop	FRAMEQA30309	303
ZJL303	what does the man have on his hand when he comes out	mop	FRAMEQA30310	303
ZJL303	what does the man have on his hand when he comes out	mop	FRAMEQA30311	303
ZJL303	is the person in the video standing or sitting	standing	FRAMEQA30312	303
ZJL303	is the person in the video standing or sitting	standing	FRAMEQA30313	303
ZJL303	is the person in the video standing or sitting	standing	FRAMEQA30314	303
ZJL2304	what is placed on the table in the video	water cup	FRAMEQA230400	2304
ZJL2304	what is placed on the table in the video	book	FRAMEQA230401	2304
ZJL2304	what is placed on the table in the video	meat	FRAMEQA230402	2304
ZJL2304	what color tops does the person wearing glasses in the video wear	nacarat	FRAMEQA230403	2304
ZJL2304	what color tops does the person wearing glasses in the video wear	black	FRAMEQA230404	2304
ZJL2304	what color tops does the person wearing glasses in the video wear	orange	FRAMEQA230405	2304
ZJL2304	where is the person in the video	kitchen	FRAMEQA230406	2304
ZJL2304	where is the person in the video	kitchen	FRAMEQA230407	2304
ZJL2304	where is the person in the video	kitchen	FRAMEQA230408	2304
ZJL2304	how many pieces of meat are there in the video	two	FRAMEQA230409	2304
ZJL2304	how many pieces of meat are there in the video	two	FRAMEQA230410	2304
ZJL2304	how many pieces of meat are there in the video	two	FRAMEQA230411	2304
ZJL2304	is the person wearing glasses standing or sitting in the video	standing	FRAMEQA230412	2304
ZJL2304	is the person wearing glasses standing or sitting in the video	standing	FRAMEQA230413	2304
ZJL2304	is the person wearing glasses standing or sitting in the video	standing	FRAMEQA230414	2304
ZJL3362	what is on the table	pot	FRAMEQA336200	3362
ZJL3362	what is on the table	hearth	FRAMEQA336201	3362
ZJL3362	what is on the table	dishes	FRAMEQA336202	3362
ZJL3362	what is the color of the person's clothes in the video	blue	FRAMEQA336203	3362
ZJL3362	what is the color of the person's clothes in the video	light blue	FRAMEQA336204	3362
ZJL3362	what is the color of the person's clothes in the video	azure	FRAMEQA336205	3362
ZJL3362	what is the person doing in the video	speaking	FRAMEQA336206	3362
ZJL3362	what is the person doing in the video	making dishes	FRAMEQA336207	3362
ZJL3362	what is the person doing in the video	cooking	FRAMEQA336208	3362
ZJL3362	where is the person in the video	indoor	FRAMEQA336209	3362
ZJL3362	where is the person in the video	residence	FRAMEQA336210	3362
ZJL3362	where is the person in the video	kitchen	FRAMEQA336211	3362
ZJL3362	is the person sitting or standing in the video	standing	FRAMEQA336212	3362
ZJL3362	is the person sitting or standing in the video	standing	FRAMEQA336213	3362
ZJL3362	is the person sitting or standing in the video	standing	FRAMEQA336214	3362
ZJL310	where is the person in the video	in living room	FRAMEQA31000	310
ZJL310	where is the person in the video	in living room	FRAMEQA31001	310
ZJL310	where is the person in the video	in living room	FRAMEQA31002	310
ZJL310	what color is the person's clothes in the video	black	FRAMEQA31003	310
ZJL310	what color is the person's clothes in the video	pure black	FRAMEQA31004	310
ZJL310	what color is the person's clothes in the video	dark black	FRAMEQA31005	310
ZJL310	what is the person in the video doing	looking at files	FRAMEQA31006	310
ZJL310	what is the person in the video doing	folding blanket	FRAMEQA31007	310
ZJL310	what is the person in the video doing	opening up files	FRAMEQA31008	310
ZJL310	what does the man in the video sit on	couch	FRAMEQA31009	310
ZJL310	what does the man in the video sit on	couch	FRAMEQA31010	310
ZJL310	what does the man in the video sit on	couch	FRAMEQA31011	310
ZJL310	is the person in the video standing or sitting	sitting	FRAMEQA31012	310
ZJL310	is the person in the video standing or sitting	sitting	FRAMEQA31013	310
ZJL310	is the person in the video standing or sitting	sitting	FRAMEQA31014	310
ZJL3284	what can you see in the video	door	FRAMEQA328400	3284
ZJL3284	what can you see in the video	car	FRAMEQA328401	3284
ZJL3284	what can you see in the video	camera	FRAMEQA328402	3284
ZJL3284	what color of the clothes does the person wear in the video	black	FRAMEQA328403	3284
ZJL3284	what color of the clothes does the person wear in the video	aterrimus	FRAMEQA328404	3284
ZJL3284	what color of the clothes does the person wear in the video	furvous	FRAMEQA328405	3284
ZJL3284	what is the person doing in the video	opening door	FRAMEQA328406	3284
ZJL3284	what is the person doing in the video	taking photos	FRAMEQA328407	3284
ZJL3284	what is the person doing in the video	cleaning door	FRAMEQA328408	3284
ZJL3284	where is the person in the video	indoor	FRAMEQA328409	3284
ZJL3284	where is the person in the video	residence	FRAMEQA328410	3284
ZJL3284	where is the person in the video	in house	FRAMEQA328411	3284
ZJL3284	is the person sitting or standing in the video	standing	FRAMEQA328412	3284
ZJL3284	is the person sitting or standing in the video	standing	FRAMEQA328413	3284
ZJL3284	is the person sitting or standing in the video	standing	FRAMEQA328414	3284
ZJL2429	what color does the person wear in the video	black	FRAMEQA242900	2429
ZJL2429	what color does the person wear in the video	black	FRAMEQA242901	2429
ZJL2429	what color does the person wear in the video	black	FRAMEQA242902	2429
ZJL2429	what is the person doing in the video	by pen	FRAMEQA242903	2429
ZJL2429	what is the person doing in the video	holding cup	FRAMEQA242904	2429
ZJL2429	what is the person doing in the video	painting	FRAMEQA242905	2429
ZJL2429	is the person sitting or standing in the video	sitting	FRAMEQA242906	2429
ZJL2429	is the person sitting or standing in the video	sitting	FRAMEQA242907	2429
ZJL2429	is the person sitting or standing in the video	sitting	FRAMEQA242908	2429
ZJL2429	where is the person in the video	bedroom	FRAMEQA242909	2429
ZJL2429	where is the person in the video	bedroom	FRAMEQA242910	2429
ZJL2429	where is the person in the video	bedroom	FRAMEQA242911	2429
ZJL2429	what is at the back of the person in the video	window	FRAMEQA242912	2429
ZJL2429	what is at the back of the person in the video	window	FRAMEQA242913	2429
ZJL2429	what is at the back of the person in the video	window	FRAMEQA242914	2429
ZJL371	what does the man ask the woman to do	turning around	FRAMEQA37100	371
ZJL371	what does the man ask the woman to do	turning around	FRAMEQA37101	371
ZJL371	what does the man ask the woman to do	turning around	FRAMEQA37102	371
ZJL371	what color is the man's clothes in the video	tibetain green	FRAMEQA37103	371
ZJL371	what color is the man's clothes in the video	green	FRAMEQA37104	371
ZJL371	what color is the man's clothes in the video	dark green	FRAMEQA37105	371
ZJL371	what is the man doing	dressing up	FRAMEQA37106	371
ZJL371	what is the man doing	looking into mirror	FRAMEQA37107	371
ZJL371	what is the man doing	opening closet	FRAMEQA37108	371
ZJL371	which hand of the man opened the closet	left	FRAMEQA37109	371
ZJL371	which hand of the man opened the closet	left	FRAMEQA37110	371
ZJL371	which hand of the man opened the closet	left	FRAMEQA37111	371
ZJL371	is the person in the video standing or sitting	standing	FRAMEQA37112	371
ZJL371	is the person in the video standing or sitting	standing	FRAMEQA37113	371
ZJL371	is the person in the video standing or sitting	standing	FRAMEQA37114	371
ZJL2289	what is in the basin in the video	meat	FRAMEQA228900	2289
ZJL2289	what is in the basin in the video	meat	FRAMEQA228901	2289
ZJL2289	what is in the basin in the video	meat	FRAMEQA228902	2289
ZJL2289	what color top does the person in the video wear	red	FRAMEQA228903	2289
ZJL2289	what color top does the person in the video wear	crimson	FRAMEQA228904	2289
ZJL2289	what color top does the person in the video wear	dark red	FRAMEQA228905	2289
